link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,mvmt_txt_id
69834,30860,30532,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1597932 33.6544031, -112.1598683 33.6543710)",,53,52,2,0,
69178,30860,30861,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1597932 33.6544031, -112.1598686 33.6544026)",,53,52,1,0,
69506,30860,31190,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1597932 33.6544031, -112.1598689 33.6544341)",,53,52,2,0,
69835,30861,30533,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1598686 33.6544026, -112.1599437 33.6543705)",,53,52,2,0,
69179,30861,30862,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1598686 33.6544026, -112.1599440 33.6544021)",,53,52,1,0,
69507,30861,31191,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1598686 33.6544026, -112.1599443 33.6544336)",,53,52,2,0,
69836,30862,30534,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1599440 33.6544021, -112.1600191 33.6543700)",,53,52,2,0,
69180,30862,30863,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1599440 33.6544021, -112.1600195 33.6544015)",,53,52,1,0,
69508,30862,31192,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1599440 33.6544021, -112.1600198 33.6544331)",,53,52,2,0,
69837,30863,30535,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1600195 33.6544015, -112.1600946 33.6543694)",,53,52,2,0,
69181,30863,30864,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1600195 33.6544015, -112.1600949 33.6544010)",,53,52,1,0,
69509,30863,31193,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1600195 33.6544015, -112.1600952 33.6544326)",,53,52,2,0,
69838,30864,30536,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1600949 33.6544010, -112.1601700 33.6543689)",,53,52,2,0,
69182,30864,30865,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1600949 33.6544010, -112.1601703 33.6544005)",,53,52,1,0,
69510,30864,31194,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1600949 33.6544010, -112.1601706 33.6544320)",,53,52,2,0,
69839,30865,30537,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1601703 33.6544005, -112.1602454 33.6543684)",,53,52,2,0,
69183,30865,30866,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1601703 33.6544005, -112.1602457 33.6544000)",,53,52,1,0,
69511,30865,31195,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1601703 33.6544005, -112.1602460 33.6544315)",,53,52,2,0,
69840,30866,30538,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1602457 33.6544000, -112.1603208 33.6543679)",,53,52,2,0,
69184,30866,30867,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1602457 33.6544000, -112.1603211 33.6543994)",,53,52,1,0,
69512,30866,31196,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1602457 33.6544000, -112.1603214 33.6544310)",,53,52,2,0,
69841,30867,30539,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1603211 33.6543994, -112.1603962 33.6543673)",,53,52,2,0,
69185,30867,30868,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1603211 33.6543994, -112.1603966 33.6543989)",,53,52,1,0,
69513,30867,31197,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1603211 33.6543994, -112.1603969 33.6544305)",,53,52,2,0,
69842,30868,30540,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1603966 33.6543989, -112.1604717 33.6543668)",,53,52,2,0,
69186,30868,30869,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1603966 33.6543989, -112.1604720 33.6543984)",,53,52,1,0,
69514,30868,31198,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1603966 33.6543989, -112.1604723 33.6544299)",,53,52,2,0,
69843,30869,30541,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1604720 33.6543984, -112.1605471 33.6543663)",,53,52,2,0,
69187,30869,30870,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1604720 33.6543984, -112.1605474 33.6543979)",,53,52,1,0,
69515,30869,31199,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1604720 33.6543984, -112.1605477 33.6544294)",,53,52,2,0,
69844,30870,30542,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1605474 33.6543979, -112.1606225 33.6543658)",,53,52,2,0,
69188,30870,30871,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1605474 33.6543979, -112.1606228 33.6543973)",,53,52,1,0,
69516,30870,31200,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1605474 33.6543979, -112.1606231 33.6544289)",,53,52,2,0,
69845,30871,30543,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1606228 33.6543973, -112.1606979 33.6543652)",,53,52,2,0,
69189,30871,30872,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1606228 33.6543973, -112.1606982 33.6543968)",,53,52,1,0,
69517,30871,31201,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1606228 33.6543973, -112.1606986 33.6544284)",,53,52,2,0,
69846,30872,30544,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1606982 33.6543968, -112.1607733 33.6543647)",,53,52,2,0,
69190,30872,30873,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1606982 33.6543968, -112.1607737 33.6543963)",,53,52,1,0,
69518,30872,31202,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1606982 33.6543968, -112.1607740 33.6544278)",,53,52,2,0,
69847,30873,30545,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1607737 33.6543963, -112.1608488 33.6543642)",,53,52,2,0,
69191,30873,30874,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1607737 33.6543963, -112.1608491 33.6543958)",,53,52,1,0,
69519,30873,31203,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1607737 33.6543963, -112.1608494 33.6544273)",,53,52,2,0,
69848,30874,30546,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1608491 33.6543958, -112.1609242 33.6543637)",,53,52,2,0,
69192,30874,30875,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1608491 33.6543958, -112.1609245 33.6543952)",,53,52,1,0,
69520,30874,31204,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1608491 33.6543958, -112.1609248 33.6544268)",,53,52,2,0,
69849,30875,30547,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1609245 33.6543952, -112.1609996 33.6543631)",,53,52,2,0,
69193,30875,30876,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1609245 33.6543952, -112.1609999 33.6543947)",,53,52,1,0,
69521,30875,31205,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1609245 33.6543952, -112.1610002 33.6544263)",,53,52,2,0,
69850,30876,30548,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1609999 33.6543947, -112.1610750 33.6543626)",,53,52,2,0,
69194,30876,30877,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1609999 33.6543947, -112.1610753 33.6543942)",,53,52,1,0,
69522,30876,31206,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1609999 33.6543947, -112.1610757 33.6544257)",,53,52,2,0,
69851,30877,30549,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1610753 33.6543942, -112.1611504 33.6543621)",,53,52,2,0,
69195,30877,30878,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1610753 33.6543942, -112.1611508 33.6543936)",,53,52,1,0,
69523,30877,31207,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1610753 33.6543942, -112.1611511 33.6544252)",,53,52,2,0,
69852,30878,30550,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1611508 33.6543936, -112.1612259 33.6543616)",,53,52,2,0,
69196,30878,30879,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1611508 33.6543936, -112.1612262 33.6543931)",,53,52,1,0,
69524,30878,31208,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1611508 33.6543936, -112.1612265 33.6544247)",,53,52,2,0,
69853,30879,30551,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1612262 33.6543931, -112.1613013 33.6543610)",,53,52,2,0,
69197,30879,30880,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1612262 33.6543931, -112.1613016 33.6543926)",,53,52,1,0,
69525,30879,31209,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1612262 33.6543931, -112.1613019 33.6544242)",,53,52,2,0,
69854,30880,30552,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1613016 33.6543926, -112.1613767 33.6543605)",,53,52,2,0,
69198,30880,30881,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1613016 33.6543926, -112.1613770 33.6543921)",,53,52,1,0,
69526,30880,31210,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1613016 33.6543926, -112.1613773 33.6544236)",,53,52,2,0,
82914,30881,40720,,1,7.05,1,1900,65,,1,,"LINESTRING (-112.1613770 33.6543921, -112.1614526 33.6543994)",31,,115,1,0,WBT
70183,30882,30554,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1366393 33.6545936, -112.1367144 33.6545615)",,53,52,2,0,
69855,30882,30883,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1366393 33.6545936, -112.1367147 33.6545931)",,53,52,1,0,
70184,30883,30555,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1367147 33.6545931, -112.1367898 33.6545610)",,53,52,2,0,
69856,30883,30884,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1367147 33.6545931, -112.1367901 33.6545926)",,53,52,1,0,
70185,30884,30556,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1367901 33.6545926, -112.1368652 33.6545605)",,53,52,2,0,
69857,30884,30885,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1367901 33.6545926, -112.1368656 33.6545921)",,53,52,1,0,
70186,30885,30557,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1368656 33.6545921, -112.1369407 33.6545600)",,53,52,2,0,
69858,30885,30886,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1368656 33.6545921, -112.1369410 33.6545915)",,53,52,1,0,
70187,30886,30558,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1369410 33.6545915, -112.1370161 33.6545595)",,53,52,2,0,
69859,30886,30887,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1369410 33.6545915, -112.1370164 33.6545910)",,53,52,1,0,
70188,30887,30559,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1370164 33.6545910, -112.1370915 33.6545590)",,53,52,2,0,
69860,30887,30888,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1370164 33.6545910, -112.1370918 33.6545905)",,53,52,1,0,
70189,30888,30560,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1370918 33.6545905, -112.1371669 33.6545584)",,53,52,2,0,
69861,30888,30889,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1370918 33.6545905, -112.1371672 33.6545900)",,53,52,1,0,
70190,30889,30561,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1371672 33.6545900, -112.1372424 33.6545579)",,53,52,2,0,
69862,30889,30890,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1371672 33.6545900, -112.1372427 33.6545895)",,53,52,1,0,
70191,30890,30562,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1372427 33.6545895, -112.1373178 33.6545574)",,53,52,2,0,
69863,30890,30891,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1372427 33.6545895, -112.1373181 33.6545890)",,53,52,1,0,
70192,30891,30563,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1373181 33.6545890, -112.1373932 33.6545569)",,53,52,2,0,
69864,30891,30892,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1373181 33.6545890, -112.1373935 33.6545885)",,53,52,1,0,
70193,30892,30564,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1373935 33.6545885, -112.1374686 33.6545564)",,53,52,2,0,
69865,30892,30893,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1373935 33.6545885, -112.1374689 33.6545880)",,53,52,1,0,
70194,30893,30565,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1374689 33.6545880, -112.1375440 33.6545559)",,53,52,2,0,
69866,30893,30894,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1374689 33.6545880, -112.1375443 33.6545875)",,53,52,1,0,
70195,30894,30566,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1375443 33.6545875, -112.1376195 33.6545554)",,53,52,2,0,
69867,30894,30895,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1375443 33.6545875, -112.1376198 33.6545869)",,53,52,1,0,
70196,30895,30567,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1376198 33.6545869, -112.1376949 33.6545549)",,53,52,2,0,
69868,30895,30896,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1376198 33.6545869, -112.1376952 33.6545864)",,53,52,1,0,
70197,30896,30568,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1376952 33.6545864, -112.1377703 33.6545544)",,53,52,2,0,
69869,30896,30897,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1376952 33.6545864, -112.1377706 33.6545859)",,53,52,1,0,
70198,30897,30569,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1377706 33.6545859, -112.1378457 33.6545538)",,53,52,2,0,
69870,30897,30898,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1377706 33.6545859, -112.1378460 33.6545854)",,53,52,1,0,
70199,30898,30570,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1378460 33.6545854, -112.1379211 33.6545533)",,53,52,2,0,
69871,30898,30899,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1378460 33.6545854, -112.1379214 33.6545849)",,53,52,1,0,
70200,30899,30571,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1379214 33.6545849, -112.1379966 33.6545528)",,53,52,2,0,
69872,30899,30900,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1379214 33.6545849, -112.1379969 33.6545844)",,53,52,1,0,
70201,30900,30572,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1379969 33.6545844, -112.1380720 33.6545523)",,53,52,2,0,
69873,30900,30901,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1379969 33.6545844, -112.1380723 33.6545839)",,53,52,1,0,
70202,30901,30573,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1380723 33.6545839, -112.1381474 33.6545518)",,53,52,2,0,
69874,30901,30902,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1380723 33.6545839, -112.1381477 33.6545834)",,53,52,1,0,
70203,30902,30574,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1381477 33.6545834, -112.1382228 33.6545513)",,53,52,2,0,
69875,30902,30903,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1381477 33.6545834, -112.1382231 33.6545829)",,53,52,1,0,
70204,30903,30575,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1382231 33.6545829, -112.1382982 33.6545508)",,53,52,2,0,
69876,30903,30904,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1382231 33.6545829, -112.1382986 33.6545823)",,53,52,1,0,
70205,30904,30576,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1382986 33.6545823, -112.1383737 33.6545503)",,53,52,2,0,
69877,30904,30905,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1382986 33.6545823, -112.1383740 33.6545818)",,53,52,1,0,
70206,30905,30577,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1383740 33.6545818, -112.1384491 33.6545498)",,53,52,2,0,
69878,30905,30906,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1383740 33.6545818, -112.1384494 33.6545813)",,53,52,1,0,
70207,30906,30578,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1384494 33.6545813, -112.1385245 33.6545492)",,53,52,2,0,
69879,30906,30907,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1384494 33.6545813, -112.1385248 33.6545808)",,53,52,1,0,
70208,30907,30579,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1385248 33.6545808, -112.1385999 33.6545487)",,53,52,2,0,
69880,30907,30908,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1385248 33.6545808, -112.1386002 33.6545803)",,53,52,1,0,
70209,30908,30580,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1386002 33.6545803, -112.1386754 33.6545482)",,53,52,2,0,
69881,30908,30909,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1386002 33.6545803, -112.1386757 33.6545798)",,53,52,1,0,
70210,30909,30581,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1386757 33.6545798, -112.1387508 33.6545477)",,53,52,2,0,
69882,30909,30910,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1386757 33.6545798, -112.1387511 33.6545793)",,53,52,1,0,
70211,30910,30582,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1387511 33.6545793, -112.1388262 33.6545472)",,53,52,2,0,
69883,30910,30911,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1387511 33.6545793, -112.1388265 33.6545788)",,53,52,1,0,
70212,30911,30583,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1388265 33.6545788, -112.1389016 33.6545467)",,53,52,2,0,
69884,30911,30912,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1388265 33.6545788, -112.1389019 33.6545782)",,53,52,1,0,
70213,30912,30584,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1389019 33.6545782, -112.1389770 33.6545462)",,53,52,2,0,
69885,30912,30913,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1389019 33.6545782, -112.1389773 33.6545777)",,53,52,1,0,
70214,30913,30585,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1389773 33.6545777, -112.1390525 33.6545457)",,53,52,2,0,
69886,30913,30914,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1389773 33.6545777, -112.1390528 33.6545772)",,53,52,1,0,
70215,30914,30586,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1390528 33.6545772, -112.1391279 33.6545451)",,53,52,2,0,
69887,30914,30915,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1390528 33.6545772, -112.1391282 33.6545767)",,53,52,1,0,
70216,30915,30587,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1391282 33.6545767, -112.1392033 33.6545446)",,53,52,2,0,
69888,30915,30916,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1391282 33.6545767, -112.1392036 33.6545762)",,53,52,1,0,
70217,30916,30588,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1392036 33.6545762, -112.1392787 33.6545441)",,53,52,2,0,
69889,30916,30917,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1392036 33.6545762, -112.1392790 33.6545757)",,53,52,1,0,
70218,30917,30589,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1392790 33.6545757, -112.1393541 33.6545436)",,53,52,2,0,
69890,30917,30918,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1392790 33.6545757, -112.1393544 33.6545752)",,53,52,1,0,
70219,30918,30590,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1393544 33.6545752, -112.1394296 33.6545431)",,53,52,2,0,
69891,30918,30919,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1393544 33.6545752, -112.1394299 33.6545747)",,53,52,1,0,
70220,30919,30591,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1394299 33.6545747, -112.1395050 33.6545426)",,53,52,2,0,
69892,30919,30920,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1394299 33.6545747, -112.1395053 33.6545742)",,53,52,1,0,
70221,30920,30592,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1395053 33.6545742, -112.1395804 33.6545421)",,53,52,2,0,
69893,30920,30921,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1395053 33.6545742, -112.1395807 33.6545736)",,53,52,1,0,
70222,30921,30593,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1395807 33.6545736, -112.1396558 33.6545416)",,53,52,2,0,
69894,30921,30922,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1395807 33.6545736, -112.1396561 33.6545731)",,53,52,1,0,
70223,30922,30594,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1396561 33.6545731, -112.1397312 33.6545410)",,53,52,2,0,
69895,30922,30923,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1396561 33.6545731, -112.1397316 33.6545726)",,53,52,1,0,
70224,30923,30595,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1397316 33.6545726, -112.1398067 33.6545405)",,53,52,2,0,
69896,30923,30924,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1397316 33.6545726, -112.1398070 33.6545721)",,53,52,1,0,
70225,30924,30596,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1398070 33.6545721, -112.1398821 33.6545400)",,53,52,2,0,
69897,30924,30925,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1398070 33.6545721, -112.1398824 33.6545716)",,53,52,1,0,
70226,30925,30597,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1398824 33.6545716, -112.1399575 33.6545395)",,53,52,2,0,
69898,30925,30926,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1398824 33.6545716, -112.1399578 33.6545711)",,53,52,1,0,
70227,30926,30598,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1399578 33.6545711, -112.1400329 33.6545390)",,53,52,2,0,
69899,30926,30927,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1399578 33.6545711, -112.1400332 33.6545706)",,53,52,1,0,
70228,30927,30599,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1400332 33.6545706, -112.1401084 33.6545385)",,53,52,2,0,
69900,30927,30928,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1400332 33.6545706, -112.1401087 33.6545701)",,53,52,1,0,
70229,30928,30600,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1401087 33.6545701, -112.1401838 33.6545380)",,53,52,2,0,
69901,30928,30929,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1401087 33.6545701, -112.1401841 33.6545695)",,53,52,1,0,
70230,30929,30601,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1401841 33.6545695, -112.1402592 33.6545375)",,53,52,2,0,
69902,30929,30930,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1401841 33.6545695, -112.1402595 33.6545690)",,53,52,1,0,
70231,30930,30602,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1402595 33.6545690, -112.1403346 33.6545369)",,53,52,2,0,
69903,30930,30931,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1402595 33.6545690, -112.1403349 33.6545685)",,53,52,1,0,
70232,30931,30603,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1403349 33.6545685, -112.1404100 33.6545364)",,53,52,2,0,
69904,30931,30932,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1403349 33.6545685, -112.1404103 33.6545680)",,53,52,1,0,
70233,30932,30604,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1404103 33.6545680, -112.1404855 33.6545359)",,53,52,2,0,
69905,30932,30933,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1404103 33.6545680, -112.1404858 33.6545675)",,53,52,1,0,
70234,30933,30605,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1404858 33.6545675, -112.1405609 33.6545354)",,53,52,2,0,
69906,30933,30934,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1404858 33.6545675, -112.1405612 33.6545670)",,53,52,1,0,
70235,30934,30606,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1405612 33.6545670, -112.1406363 33.6545349)",,53,52,2,0,
69907,30934,30935,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1405612 33.6545670, -112.1406366 33.6545665)",,53,52,1,0,
70236,30935,30607,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1406366 33.6545665, -112.1407117 33.6545344)",,53,52,2,0,
69908,30935,30936,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1406366 33.6545665, -112.1407120 33.6545659)",,53,52,1,0,
70237,30936,30608,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1407120 33.6545659, -112.1407871 33.6545339)",,53,52,2,0,
69909,30936,30937,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1407120 33.6545659, -112.1407874 33.6545654)",,53,52,1,0,
70238,30937,30609,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1407874 33.6545654, -112.1408626 33.6545334)",,53,52,2,0,
69910,30937,30938,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1407874 33.6545654, -112.1408629 33.6545649)",,53,52,1,0,
70239,30938,30610,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1408629 33.6545649, -112.1409380 33.6545328)",,53,52,2,0,
69911,30938,30939,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1408629 33.6545649, -112.1409383 33.6545644)",,53,52,1,0,
70240,30939,30611,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1409383 33.6545644, -112.1410134 33.6545323)",,53,52,2,0,
69912,30939,30940,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1409383 33.6545644, -112.1410137 33.6545639)",,53,52,1,0,
70241,30940,30612,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1410137 33.6545639, -112.1410888 33.6545318)",,53,52,2,0,
69913,30940,30941,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1410137 33.6545639, -112.1410891 33.6545634)",,53,52,1,0,
70242,30941,30613,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1410891 33.6545634, -112.1411642 33.6545313)",,53,52,2,0,
69914,30941,30942,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1410891 33.6545634, -112.1411646 33.6545629)",,53,52,1,0,
70243,30942,30614,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1411646 33.6545629, -112.1412397 33.6545308)",,53,52,2,0,
69915,30942,30943,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1411646 33.6545629, -112.1412400 33.6545624)",,53,52,1,0,
70244,30943,30615,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1412400 33.6545624, -112.1413151 33.6545303)",,53,52,2,0,
69916,30943,30944,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1412400 33.6545624, -112.1413154 33.6545618)",,53,52,1,0,
70245,30944,30616,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1413154 33.6545618, -112.1413905 33.6545298)",,53,52,2,0,
69917,30944,30945,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1413154 33.6545618, -112.1413908 33.6545613)",,53,52,1,0,
70246,30945,30617,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1413908 33.6545613, -112.1414659 33.6545292)",,53,52,2,0,
69918,30945,30946,,1,6.99,1,1900,65,,1,,"LINESTRING (-112.1413908 33.6545613, -112.1414662 33.6545608)",,53,52,1,0,
70247,30946,30618,,1,7.82,1,1900,65,,1,,"LINESTRING (-112.1414662 33.6545608, -112.1415413 33.6545287)",,53,52,2,0,
